,index,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15
2200,1189,-0.06913881003856659,-0.619602620601654,44.42243740954598,3.4353895287750076,-5.397777162904792,-1.5943635232552364,-10.927850448550139,-3.312283566196902,7.137973940113833,-3.8931507668455207,-0.09114404207255777,-7.6146104533916015,-5.7079548307264165,-8.308105662078093,0.17236864846159758,11.275470591682074,1.2601150517576611,0.1203447429281107,3.1398942374964394
2201,2453,0.9799293279647827,-2.7600064277648926,-325.6916295158212,-12.85385604793801,3.7823036388702382,-10.13845194709643,-1.7260666566673335,2.762501539657332,2.9631622604415706,1.2662031893174617,-2.5105563729825273,3.313069497704774,2.06913266539126,-12.026662849343808,0.2778631664137738,3.356204745466518,12.001867393338163,-6.352491337607882,3.969681110075893
2202,359,-0.7098054885864258,-2.4494638442993164,-238.26315004364878,2.48562333015715,0.2810917437875514,10.542786802695703,2.414993192709563,-0.5078833083124169,12.073879619618992,5.876306848734736,-5.227164762299736,-8.14622342957148,-1.7225971703210121,2.4978826395832607,0.005740572465577756,5.163824553737644,11.673622215624956,-0.5452802679656331,-1.9026515452671675
2203,112,-0.8946524858474731,-2.2282676696777344,-240.75265730862014,4.155013627279637,1.8921172815006637,10.323514987641742,3.1742632715297336,-1.4056522310342565,9.118933228084588,3.5283481802956542,-4.53013194039316,-7.20632958985468,-2.9393133606503494,3.1128259824973257,-0.7846116586004294,7.203037989037125,11.5249491453528,-0.7903953933735817,-2.1095143518629205
2204,64,-0.9544636607170105,-2.145970344543457,-264.0683704089771,4.000125154571648,2.7479399789419476,10.167229242708398,3.0531765707061687,-2.556787827479165,8.99629425943535,4.467410868250115,-4.870689828286508,-8.84179546694689,-3.1492686797910743,3.5754257899975963,-0.916843821092251,6.751888194996701,10.458533272536743,-1.1739894254894596,-2.4653332609169345
2205,211,-0.8062558174133301,-2.295806646347046,-235.62175584504757,4.559443315828191,1.807569738491348,10.61338603594111,2.7357055940661943,-1.6433682871751587,8.783671725303321,3.5589887540985394,-5.146723674577528,-7.759692568144382,-2.534611457287615,3.3413045131181454,-0.16976613802239493,7.561514153390345,10.376826748324536,-0.494870437128086,-1.8504414155050046
2206,2261,0.8289363980293274,-2.2879409790039062,-101.8901024442774,-9.301343902169405,3.2899116076002755,-7.885934611727976,-2.2791971477876607,-4.216622397342639,1.5962630283723713,1.411779641356925,0.6887545628481306,3.6839906128900033,3.1152571628818277,-13.096048159850367,-1.2254420753938078,1.564331746164526,8.905266400407514,-3.4586287880971347,0.7728141983047507
2207,2451,0.9603093862533569,-2.919384717941284,-392.35991512559724,-6.182590333635976,-1.7448459845739575,17.065872811114474,0.9873332868352337,-9.1767882211759,-8.6554251682862,11.2862132093937,3.309939121068712,-8.022226791582158,2.149546726504051,-6.088405962861799,-0.9523154126617249,5.2871615701027475,8.217336915612334,4.978365435491046,1.8003819970189043
2208,2302,0.8486083745956421,-2.87786865234375,-370.08214061876026,-6.334703864606499,-1.5928081867941462,17.462623060579748,0.8714931796409672,-8.995011734474481,-8.878745332983431,11.080598347989948,3.2780024590177113,-8.268428635323039,2.0618034897108295,-6.205916160770571,-0.9481960332167317,5.277022884378193,8.116005244549424,5.379025041419643,2.286881548426451
2209,113,-0.89543616771698,-2.1603643894195557,-227.45769368313145,3.184687036395766,2.011424473256472,9.99241178109882,2.6737894954134296,-1.7660824031492681,9.580251858290785,3.8668055834578574,-5.05476472677438,-7.625954842709124,-2.971393488093219,3.337874292785403,-0.9492644732109405,6.0014336546613585,11.754268171728059,-0.6461670312258035,-1.9177625765755133
2210,1213,-0.0037200928200036287,-2.181408166885376,-134.66758513526855,-11.157653866607156,-0.10524769555030267,18.273552540143754,4.308749522397794,-5.38364745920924,-5.321303990215156,10.41944682001512,4.866289351956792,-2.8407402151320436,-0.6074119335283341,-4.539566352809947,-0.36328249730229917,11.762568687417,10.614027412698167,1.5491199183064346,4.918272461975377
2211,1265,0.03523197025060654,-2.0412938594818115,-120.4291834021106,-6.690263852209724,0.7180254423492678,19.23763196453892,1.8514339776335913,-3.6651794806945666,-7.592462973075872,6.5885854693751265,4.852361838923418,-6.446134979056533,-0.21721556949103488,-3.9374322458527007,-0.3040535361380061,5.885360011142366,5.208343293372984,1.6793696205151663,0.5292790771548768
2212,1106,-0.08217792212963104,-2.632765054702759,-193.42291058096197,2.8127220017604744,-0.0640147231344249,11.389696617536604,1.0494722545967992,-2.764652525249563,10.133011810247078,6.451559935867846,-5.015770516521562,-8.435772108543054,-0.4025955491991109,0.19128693657288937,-0.30771050249954135,5.052338416715791,9.751140011407179,-0.288548401912903,-2.4425554218282564
2213,709,-0.42178693413734436,-2.4176645278930664,-205.27911518790722,2.0138164410685278,0.31308029912511565,11.133431059161202,2.313849644070452,-0.8927940281723966,10.611325823469645,6.575439695999811,-4.985237828759245,-8.199564677977161,-1.1726239745599192,0.538476075106045,0.03776040435369585,4.9160791435677345,10.382976613519476,-0.6322538061691373,-1.513251787706654
2214,1562,0.2531803250312805,-2.2313015460968018,-172.79052564900195,-12.572870498282995,-1.968521338096517,20.649374688320123,4.636096481198251,-5.314125649397002,-8.654433161472655,6.083267243581196,-0.7420179113680602,-1.354945074015324,-0.33722607148340733,-1.9439446538029284,-0.9808644950728047,10.309140045756276,17.625548065384972,5.096988857723499,0.6784595268750488
2215,708,-0.4294241964817047,-2.477789878845215,-210.7414235042735,5.264228643465841,0.23996044386733267,10.572869445916993,1.6839022764680118,-0.5435508780410634,7.434977379517858,2.3765426200588444,-4.098533371572527,-8.141231305712115,-1.8244492196218904,4.088193172953054,-0.7106900583377658,8.655492267882954,13.812585443935918,-1.4788162807118614,0.4360378173624758
2216,462,-0.6112056374549866,-2.2368083000183105,-204.86349826817363,2.846721486870599,0.7647665662859814,10.40374770373592,2.264234127126154,-0.9430300896257343,9.879847462315368,4.620984650649321,-4.990112012105173,-8.040738256254013,-2.153796830355823,2.7929336608093744,-0.8585939707156012,5.230357961878985,11.831907791734228,-1.0613073815862402,-0.5065775669425623
2217,603,-0.5053426027297974,-2.787902593612671,-276.1798349642859,-5.805184815883753,1.1025621569374633,17.514183060068273,3.1272819566873187,-5.635192466184797,-8.60241097899864,4.38985600168334,4.7067629688764026,-7.684753419201393,-0.107502155705327,-2.22579370210419,-1.191835137388512,8.83981546398483,7.064508872338537,1.8454094135279284,-1.5391911662088744
2218,2405,0.9435878992080688,-2.6622564792633057,-397.02116609735134,-6.724188684432063,-1.3190718332667195,17.253445016964516,-0.644393285913504,-10.249399023219812,-9.827749219798038,11.665725020473035,4.9406167049815775,-8.052685977863696,2.15492985167967,-6.829509495271646,-0.42730795788429216,4.6747195362078875,8.89937564933302,4.619275833848105,1.5833349079042403
2219,2250,0.8286579251289368,-2.951853036880493,-259.58009181262435,-5.576835323418458,-1.6941056042479432,17.54486191917658,0.9963410303179078,-7.66707192807481,-8.09438711312451,11.068674680226268,2.3519411118568176,-8.278458407068527,1.6246533479338297,-5.150749444506878,-0.49801004627405565,4.977855996404053,8.686757225849616,5.96496905276291,3.062874533521988
2220,851,-0.30396491289138794,-2.9208502769470215,-248.48043616603204,5.761198077269701,0.7690887030494572,11.732899073880057,-0.4696954827702993,-0.3097178511162642,9.060627137790918,3.3132402259368763,-4.922256502205885,-8.443382551272698,-0.8971980521982295,3.0460267611466922,-0.33992926583885863,8.693993427985392,13.850287350319181,-1.3951307056818667,-0.467761817967868
2221,852,-0.30772900581359863,-2.8531758785247803,-259.3033659286461,1.217686788127004,0.21049611090236148,11.417494970878733,1.5790537473558162,-1.284572657758175,10.453565806410404,6.619283122500988,-4.947422646747317,-7.706084550306763,-0.48109644493219494,-0.6233095430096254,0.5813885757695794,4.760625671595126,10.134422708416421,-0.08748796615577983,-1.4892373489905428
2222,2211,0.7803031802177429,-2.3057923316955566,-127.35070887641423,-16.0332974520882,6.304168562987255,-14.273828294739406,-3.866159505181148,2.559689818396336,-3.2775120569915135,-2.97656578276201,-1.5688064669344783,6.250155603636465,3.354988396051373,-13.043799148048032,-1.1626282509496226,6.90903307920668,14.4480518621097,-7.058408242931626,7.5347104985569375
2223,2103,0.7094783782958984,-2.8061130046844482,-225.98736952235242,-6.231478435396144,-1.5484818819683497,17.03767700072712,1.3731850648915214,-9.042482745676129,-8.448318991195185,11.016472462882913,2.9015448463083433,-8.188644903475945,1.8266267321800869,-6.208979292330766,-0.8313290439267638,4.865684451059826,8.077574210738824,5.0778096356557345,2.1088706655971343
2224,48,-0.9627152681350708,-0.10567561537027359,-116.97626170708,4.147982819679896,-6.291838535696584,-2.7143973818262657,-12.726729325605808,-4.192516750234514,9.401623138808093,-3.5535773991338253,3.150269649231762,-7.1194859721664825,-6.632296593607465,-0.9188106357625309,4.335470664713382,15.177638503769343,6.215204019199427,0.4521078824606839,3.5908140764745937
2225,200,-0.8062633872032166,-2.9686481952667236,-163.44333016143838,1.1359188341993247,1.114197610014578,10.741921742430252,1.8465616707731725,-1.8621700031817463,10.889057088375319,7.768879363999881,-4.313776806469677,-7.1825270294672166,-0.3731087113616449,-0.04416372504189515,-0.6638380782139631,5.421298083232372,9.855653327456796,-1.075503869265895,-0.6214354742236526
2226,601,-0.4960253834724426,-2.9077720642089844,-283.76630217060267,3.6012381477746698,0.02296934872181157,11.08249020905701,2.1413885964650556,-1.8551619223924742,11.298381198199507,5.809726412086125,-4.6635313829399045,-8.382388490081455,-0.7155399652147487,1.5904696673592862,0.24279091262015817,5.139530647083745,10.183360648378956,-1.5024472292277435,-1.3364605511888716
2227,751,-0.3679533004760742,-2.932349681854248,-279.622419626127,3.5447779988391934,-0.22272631409090993,10.966217768444393,2.1798991279718836,-2.3572118965920303,10.413134568137954,5.8713942334213804,-5.199560859705537,-8.20748009929873,-0.730436026407365,1.4306483496543594,0.5311348759134271,5.574666019928507,10.476348886295396,-0.575545025304287,-1.85464245196483
2228,651,-0.45497265458106995,-2.9043264389038086,-303.55963171837186,2.36375493231695,0.43168463867587753,10.872671284649622,1.6110163260554524,-2.130954958118377,10.34386204138574,6.643642870684278,-5.923739290168247,-8.758387361804392,-0.43491981791831,0.45227778016156994,-0.008087604936108637,4.595522295604157,10.01784505200939,-0.4615052568002209,-2.420971270070533
2229,2259,0.8005580902099609,-2.409359931945801,-246.61057489582274,-11.003538788041292,3.2459532772513744,-8.77534328627838,-2.0248955846890357,-3.6332630064571845,2.3373802325894566,1.3074402598009225,-1.1672705601960742,3.5022943855934883,2.493030645945392,-12.940989296392301,-0.19867984753510637,0.0693184660803017,10.153911752295594,-4.402094340601633,2.556714803747713
2230,2403,0.9332128763198853,-2.7614033222198486,-325.45917084719247,-2.819704352271628,-5.821950796870398,25.93729558515423,5.953097594138607,-8.240569069671338,-5.568218923246332,3.272386675229143,3.7493407759692903,-7.095590085908961,1.4292440853650936,-0.21098150502120228,-2.668916776517081,10.113891012674658,5.313760377153673,-0.7132910468896183,3.0297454173221716
2231,2054,0.677929699420929,-2.707327365875244,-186.71466151922044,-5.742476730183759,-1.7413999535328097,17.494222578529502,1.0122756563682616,-8.42366772202763,-8.084057237635756,11.244463209717987,3.121185243362484,-8.107444457390116,1.7624739673255643,-6.475917685698444,-0.7549740281156062,5.282860596750568,8.541250795130196,5.177595490846391,1.9897118943572623
2232,2251,0.8369607925415039,-2.8928351402282715,-310.2266391452854,-3.9267622513626335,-4.2974301343305035,26.829680154405445,6.060411601328284,-8.65703517609238,-3.1926077019542722,2.5304189930558088,2.3398679533883167,-7.2662695021514745,0.5901685901375022,1.7464226194945767,-1.865327428458055,8.49378564559638,5.352056802849299,-0.007978421167296412,1.6761602147488186
2233,702,-0.424495130777359,-2.842498540878296,-253.4603654648993,5.848598622917387,0.8969325389877665,11.513572938443897,0.12167627796021746,-0.8391972928036651,8.190244463647744,3.352218523162476,-3.9136315059275972,-8.459326443559192,-1.1530825340666662,3.733927218593029,-0.34562676633413536,8.601014259775457,13.812234697929027,-1.3551411036662315,-0.5356286592640174
2234,1131,-0.10136423259973526,-1.0996754169464111,11.377142119564013,11.484686453467406,-9.061229082294911,11.303636623105149,-17.735763587273137,4.190645918026826,16.126137840161732,12.866732938392591,11.954614067527263,-1.1087998170101874,-9.721619360702817,-13.325793214560473,1.8901440485928571,24.900219785029396,-3.5035754445387446,-0.1205068824758373,3.118880300009055
2235,308,-0.734248697757721,-2.4783735275268555,-244.6572819343101,4.878526140866024,1.5873989513654496,11.662449123826729,1.2005364067938031,0.1607621750472048,8.503999233729585,3.960715806958427,-3.482970317422051,-8.322771253191384,-2.375952479042709,4.486612552816315,-0.1588387780598773,9.762463697405783,13.348964190246468,-0.21914909984585235,-0.48554860823213986
2236,700,-0.4152568280696869,-2.9452872276306152,-261.8520342828821,3.142913068717947,-0.15905081337578575,10.9913759367545,2.463664807492383,-2.287482679444406,10.704177706147869,6.61676458323609,-5.540721585808898,-7.867731409956631,-0.6001099750473586,0.9522645045359666,0.2830752837659711,4.7175595251932085,9.949207841640936,-0.7560193042452434,-1.836223115881704
2237,453,-0.6228142976760864,-2.769103765487671,-264.95641064663687,5.478972144942996,1.217166709837263,11.330263364118947,0.7534116541809104,-0.6996799328980918,7.565968254474794,2.9431340555180836,-3.9743559119266876,-8.034239088385531,-1.5641654533629494,3.7369097137329246,-0.05328721302111189,8.75374324156034,14.8199944967122,-1.17835242437486,-0.26190990109981027
