91.000,-106.324
182.000,-96.820
273.000,-100.331
364.000,-115.858
455.000,-108.734
546.000,-98.632
637.000,-100.677
728.000,-103.099
819.000,-101.940
910.000,-96.035
1001.000,-94.956
1092.000,-92.240
1183.000,-102.957
1274.000,-122.880
1365.000,-115.534
1456.000,-118.651
1547.000,-113.434
1638.000,-104.413
1729.000,-100.170
1820.000,-107.128
1911.000,-103.649
2002.000,-104.210
2093.000,-84.761
2184.000,-52.473
2275.000,-61.682
2366.000,-59.778
2457.000,-58.319
2548.000,-56.307
2639.000,-55.604
2730.000,-43.406
2821.000,-42.035
2912.000,-38.087
3003.000,-38.419
3094.000,-50.303
3185.000,-42.574
3276.000,-35.486
3367.000,-21.571
3458.000,-22.427
3549.000,-28.539
3640.000,-19.497
3731.000,-16.362
3822.000,-22.012
3913.000,-27.482
4004.000,3.609
4095.000,6.371
4186.000,-2.497
4277.000,-17.776
4368.000,-9.127
4459.000,3.885
4550.000,-0.116
4641.000,8.078
4732.000,22.631
4823.000,32.743
4914.000,18.721
5005.000,32.125
5096.000,31.720
5187.000,42.790
5278.000,39.849
5369.000,46.517
5460.000,46.837
5551.000,41.737
5642.000,31.342
5733.000,39.094
5824.000,37.958
5915.000,34.208
6006.000,60.356
6097.000,63.874
6188.000,75.438
6279.000,73.783
6370.000,72.709
6461.000,82.786
6552.000,90.660
6643.000,92.001
