9638.000,0.000
18465.000,0.500
26647.000,0.667
34198.000,0.750
41263.000,0.750
49016.000,0.725
58334.000,0.717
67802.000,0.699
80091.000,0.690
91775.000,0.677
109532.000,0.737
123600.000,0.691
137177.000,0.650
148904.000,0.611
160178.000,0.601
173255.000,0.601
189337.000,0.596
200376.000,0.604
211697.000,0.608
228318.000,0.621
244110.000,0.631
260063.000,0.648
276633.000,0.658
296975.000,0.661
315695.000,0.660
339808.000,0.660
371796.000,0.655
395260.000,0.646
425350.000,0.633
455824.000,0.619
482283.000,0.603
516385.000,0.583
549272.000,0.565
572667.000,0.548
607450.000,0.532
634759.000,0.518
666407.000,0.505
699140.000,0.493
728762.000,0.481
763354.000,0.467
793550.000,0.456
818141.000,0.446
848410.000,0.437
880424.000,0.428
916951.000,0.419
949198.000,0.413
991191.000,0.410
1027805.000,0.407
