9638.000,-106.324
18465.000,-104.437
26647.000,-115.099
34198.000,-108.948
41263.000,-103.766
49016.000,-89.117
58334.000,-81.161
67802.000,-72.301
80091.000,-70.548
91775.000,-70.488
109532.000,-65.701
123600.000,-50.570
137177.000,-42.949
148904.000,-37.333
160178.000,-32.528
173255.000,-33.425
189337.000,-24.990
200376.000,-35.473
211697.000,-33.054
228318.000,-24.925
244110.000,-20.877
260063.000,-23.844
276633.000,-7.922
296975.000,-4.953
315695.000,-0.144
339808.000,7.147
371796.000,15.853
395260.000,39.504
425350.000,50.300
455824.000,75.286
482283.000,93.858
516385.000,113.673
549272.000,119.300
572667.000,135.954
607450.000,162.146
634759.000,176.134
666407.000,188.624
699140.000,196.418
728762.000,210.247
763354.000,209.968
793550.000,219.203
818141.000,224.909
848410.000,236.473
880424.000,246.380
916951.000,246.210
949198.000,251.422
991191.000,249.513
1027805.000,254.916
