9638.000,0.000
18465.000,0.000
26647.000,0.000
34198.000,0.000
41263.000,0.000
49016.000,0.033
58334.000,0.052
67802.000,0.064
80091.000,0.071
91775.000,0.086
109532.000,0.106
123600.000,0.124
137177.000,0.141
148904.000,0.156
160178.000,0.170
173255.000,0.164
189337.000,0.159
200376.000,0.157
211697.000,0.155
228318.000,0.144
244110.000,0.134
260063.000,0.125
276633.000,0.122
296975.000,0.120
315695.000,0.122
339808.000,0.129
371796.000,0.139
395260.000,0.154
425350.000,0.171
455824.000,0.188
482283.000,0.205
516385.000,0.224
549272.000,0.242
572667.000,0.259
607450.000,0.275
634759.000,0.286
666407.000,0.296
699140.000,0.303
728762.000,0.309
763354.000,0.314
793550.000,0.320
818141.000,0.323
848410.000,0.323
880424.000,0.322
916951.000,0.320
949198.000,0.317
991191.000,0.312
1027805.000,0.307
