2858.000,0.000
6005.000,0.000
8696.000,0.000
11709.000,0.000
14482.000,0.000
17195.000,0.000
20050.000,0.000
22684.000,0.000
25326.000,0.000
27955.000,0.000
30605.000,0.050
33354.000,0.100
36259.000,0.150
39461.000,0.200
42702.000,0.250
45978.000,0.283
48974.000,0.317
52520.000,0.350
55490.000,0.383
58575.000,0.417
61548.000,0.417
64467.000,0.417
67872.000,0.417
70634.000,0.417
73656.000,0.417
76846.000,0.423
79669.000,0.430
82490.000,0.437
85016.000,0.443
87617.000,0.450
91326.000,0.450
94645.000,0.450
