9638.000,-145.787
18465.000,-154.313
26175.000,-151.948
33885.000,-236.390
41420.000,-223.760
48666.000,-203.583
55909.000,-202.180
64356.000,-195.671
73052.000,-221.414
82125.000,-218.523
91102.000,-218.675
101485.000,-301.786
110450.000,-318.251
124034.000,-294.990
135537.000,-286.379
143755.000,-283.938
151617.000,-280.771
160371.000,-289.373
171272.000,-281.562
181227.000,-284.565
192394.000,-278.572
202522.000,-188.218
213825.000,-177.992
225243.000,-171.918
236188.000,-159.469
246958.000,-166.509
258994.000,-160.760
270926.000,-147.373
286454.000,-113.230
297094.000,-77.861
313194.000,-96.818
332454.000,-91.662
361260.000,-89.830
388879.000,-65.380
431743.000,-72.794
469545.000,-91.225
508463.000,-99.402
555363.000,-104.449
592082.000,-157.085
632369.000,-197.917
671388.000,-207.136
710131.000,-195.368
749066.000,-229.207
773547.000,-258.305
814356.000,-281.444
842497.000,-258.738
871634.000,-252.048
903057.000,-244.538
943247.000,-216.871
980907.000,-194.109
1010015.000,-189.198
