11000.000,45.599
22000.000,44.861
33000.000,45.131
44000.000,45.164
55000.000,45.552
66000.000,48.347
77000.000,50.536
88000.000,52.343
99000.000,54.053
110000.000,56.122
121000.000,59.226
132000.000,62.013
143000.000,64.799
154000.000,70.675
165000.000,76.284
176000.000,80.280
187000.000,84.671
198000.000,88.906
209000.000,92.785
220000.000,100.439
231000.000,107.971
242000.000,116.077
253000.000,126.743
264000.000,134.405
275000.000,142.034
286000.000,149.827
297000.000,159.196
308000.000,168.696
319000.000,178.139
330000.000,184.987
341000.000,192.203
352000.000,199.550
363000.000,204.603
374000.000,209.636
385000.000,215.426
396000.000,221.385
407000.000,225.193
418000.000,228.960
429000.000,232.880
440000.000,234.942
451000.000,236.540
462000.000,238.430
473000.000,239.835
484000.000,241.305
495000.000,242.159
506000.000,242.721
