,index,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15
34,211,-0.8080242276191711,-2.302129030227661,-238.85346486096495,2.6610193000941664,-0.9336135256814901,27.585497871148394,15.017586743449755,-1.310364815491497,28.047306568540947,-0.6825123437069625,-9.91795957067164,-2.8877842935957476,-11.192669545929666,12.572352519389492,-9.827023997280095,41.0762219745017,54.364501845461916,24.988417519938118,12.680310827306958
35,1069,-0.12902812659740448,-1.8070335388183594,-103.06344153717174,4.269733679940758,-4.433718250496374,18.10087206091469,11.091534306695152,3.8145429853938637,27.921198986420055,-2.9884509661252276,-7.76598613681049,-5.047632258419578,-19.757422228864044,8.970372418062095,-6.724559603502292,48.942883722628366,45.909086487862545,24.07351158496449,8.364888601302619
36,1312,0.04800853878259659,-2.233386993408203,-144.29050331471228,13.312212218491023,-2.626844025936566,27.02482613690566,4.23715814146408,4.3037381789519955,13.137798708039975,9.77502459632062,0.5091817000357547,5.5941809965760525,-4.475457838525224,-1.7445408128449096,-2.553773532665966,35.70044353578905,55.937451615424195,8.295834799238502,6.382113873922728
37,1368,0.09726305305957794,-1.8959543704986572,5.9815869144315315,11.379733876730363,-3.1988767657310366,39.325496093671205,9.5126997108085,-3.4054491796170883,16.13039427313107,-12.169628781622587,-10.386287681338938,13.983450673329997,-8.600620233821136,-11.196111094165575,-27.027995697270168,38.3677709408031,38.9194751337743,16.618122466557065,18.8898962499511
38,2480,0.9835197329521179,-1.146337628364563,-72.12511094567706,-6.834792140377065,-11.70021235786947,4.074663788757142,-26.998806592749983,33.075606254919066,17.404463680707046,-10.523352936343091,9.690811504537042,-3.769369834768111,14.15140927658813,-21.973046854304034,-24.607441349713255,46.47019063711473,26.26399617797937,15.218416734187306,-20.535884656972026
39,1667,0.325629323720932,-1.9278037548065186,-76.41709937768913,-18.27243128416259,2.7476647118565642,3.767203603536817,1.8603003722910858,-24.20478496153142,-11.684692435999722,-0.6888465979561923,-10.193758831135776,-14.068670252722605,0.7566065536485803,-2.329887632156675,-3.9779117468932648,-4.10074726107973,14.56242587643601,17.05661428337434,-17.728774922020072
40,2476,1.0001510381698608,-1.388490080833435,-188.67111807833646,-4.615749973499869,-0.26192748168492314,7.2337829196179335,0.31244568520197435,-8.974379327462195,-25.873633048670786,-0.7863129384664918,-0.40091201430165135,-10.358654058379733,5.682449246420232,-9.472215548035553,-10.966517088843311,1.085215963944481,6.94878324696608,14.176246717837305,-40.999612966483404
41,2464,1.0033607482910156,-2.1076502799987793,-254.16953735297935,-11.810318110830464,1.908713173151685,-0.5795500557727733,2.7598468206017244,-8.727160443215194,-10.923689531030067,-7.726860044908795,0.8237616719309886,-12.316396729486387,8.467994587470065,-13.316236911712458,-8.052529006456808,8.554467104662955,14.102786130819304,11.96458699920518,-13.342684886442026
42,1522,0.238444522023201,-1.6268187761306763,-102.44174982621026,-1.2414198496797286,0.769628227779961,-9.860566104643917,-2.4314999273098183,-6.927924207206941,-4.134101961537447,1.1532592042248393,-7.0085664311230556,-1.5549262851008516,-1.7306512123108804,-4.805403027687843,-2.6879534649865486,5.62899920789401,7.551402304547352,-4.05512347050311,1.411324238275622
43,1367,0.08400793373584747,-1.9215046167373657,57.8108562114717,11.319999746136434,-3.118695403904347,39.995415724678544,9.42223014062736,-4.0421570385162875,16.133653122171268,-10.167351797507685,-11.230735767972659,12.680542956282705,-8.067665988217714,-12.379848665546819,-26.811598620202698,39.83968474818832,41.88302579178516,17.282246294992618,16.31020510164756
44,1618,0.2933517396450043,-1.8604636192321777,-133.01206519075578,-1.3973760821921952,-5.032402866490926,22.480010215841066,5.935734361416239,1.948201009812824,19.29620630910083,10.360133969037225,-7.603791904951916,4.515065580933522,-2.590266254326037,1.7928416777343594,0.1895197969817971,43.91931613903321,45.44104750650504,14.142077195259471,11.735728687337122
45,37,-0.9624891877174377,-0.7232100367546082,213.9290390106449,1.1394560366159596,-9.653619568010864,-2.348552250727762,-25.13747854671341,16.331307850426878,2.7383353734530242,2.299856164230183,-3.2210633391359336,-24.742405691486834,-13.082453877735777,-5.5312996830802375,-1.24094924580239,24.564878165685304,7.725546714987621,4.233846381199049,0.3058824249106584
46,1020,-0.16422224044799805,-1.7731214761734009,-101.92534523710792,8.035659001069218,-5.062375613074279,18.408119264357577,10.188959929981282,5.634107449652816,29.517821325227427,-2.594083639531871,-7.2088853427079105,-5.734640728471705,-23.72520490227363,5.6238875969577435,-10.975582371114392,50.42152237275551,46.02527012690794,21.923620856490057,9.921426603144967
47,1370,0.097612664103508,-1.7428451776504517,-90.26047224193161,4.845680635733086,-5.552840401005005,19.942140394911128,11.935537708931149,5.0524819028609045,28.02658005353659,-1.15731372453256,-7.007160693825275,-3.3517390935664215,-17.029812383678053,9.615902096825847,-7.15229842519583,47.419982523800755,44.87464716693311,24.996856810802626,9.293746989162695
48,210,-0.8222752213478088,-2.3940839767456055,-246.7258037946229,5.344187052141553,1.2474216724186755,32.80015876828182,12.192232165983746,7.5223107622004255,17.896245727353936,2.1470281792157007,-9.21498177732741,-2.768687237627325,-9.405941314953388,5.4483487059910045,-6.330800603739391,40.446694750278944,50.380728504410285,16.628766842787225,11.554743978220468
49,1909,0.5287402272224426,-2.4454703330993652,-237.84177794188975,-17.748029840959916,3.148310557854412,3.513391825907674,3.0257504359369234,-16.789393267005437,-12.29598721218516,-1.46654708644648,-8.775601941118772,-13.239064834388575,1.5816177385394943,-1.7184881998653605,-4.826313623083784,1.8476003775256782,17.879724263209585,13.033466662706992,-14.657827569111115
50,1834,0.44074612855911255,-0.9595468640327454,-38.287060582722255,1.1124540548422874,-16.31956268544883,11.357592151081477,-12.874145433635844,-8.571970166306603,-9.536316726045735,-1.574475845042886,3.863097854910418,1.0293129037356972,0.6982884366912059,-30.6447830894168,-12.389107226968175,12.805779126903355,11.310488344186025,12.354240670314477,-8.636727485480503
51,2066,0.6741043329238892,-1.9938182830810547,-162.3386440721709,-16.031678684913857,4.003529650808094,-2.6501753653323137,-1.462571415901674,-8.860052437554833,-13.066811652312294,-7.39837039894493,8.382346495046985,-14.461265107604245,5.332032785744361,-8.952336536012133,-4.648693819415284,9.89673634774401,2.4517228514652,8.760123214858588,-15.908460225330622
52,2137,0.7009037137031555,-0.7369827628135681,-15.037943118984057,-2.8933568684864808,-1.4240597627976008,-2.483373421420571,-5.410698322975404,-10.102837355849529,-5.981184480999117,2.2184490436104465,-1.38811342234529,0.8949303935551063,1.7115680066207006,-8.151285142942763,-5.518092959588494,3.7360856990115154,8.087645095011323,-3.697806923668548,2.3969761950222765
53,2478,1.0015666484832764,-1.2919535636901855,-184.0810940175357,-4.609826629935083,-1.5716490538163805,10.53045453651145,1.2596264530966765,-4.9384975114920096,-28.46643389056553,3.7698701121029736,-1.746248603938858,-11.608991628277304,6.219682997341173,-10.331380364616722,-12.672619203150454,3.5492092283991417,6.312261257539054,14.455740078818215,-39.55873106271227
54,1536,0.20457258820533752,-0.7836829423904419,-0.06542403355746274,7.008329702962099,-19.590704427001633,10.234334710024685,-10.262818833801878,-13.53144204890404,-9.983863396751783,-6.425169014454767,-4.868966957020058,-1.5101466028765258,1.5729163153908443,-40.08484681591907,-6.913641500033842,16.728067929072584,16.5419577936523,4.839206387525705,-11.815214649681941
55,1664,0.33529654145240784,-2.10953950881958,-167.45725496295987,-18.37585703630134,3.135626958525902,1.6979845045746664,3.1500743807691283,-15.172391302762552,-11.065962818894342,-2.3609464154298774,-7.955439784643216,-12.40888643281818,0.08226242809991624,0.29253292546213605,-4.276075147936277,1.4697223055682553,16.094983030844055,12.35820938539642,-16.000609148207516
56,1995,0.5661220550537109,-0.25046712160110474,201.97040109075056,-5.719563475965526,-21.146818321500884,7.2756349566033975,-26.782702048036132,-2.7405368773485197,-0.8039070564715305,8.088018840601816,-27.300703320607564,-21.309315045183872,-3.723054458726222,-2.2224296849134753,-19.58689038846024,21.373282933042535,17.452620855884195,7.9309433797642335,-6.818609551494638
57,1480,0.17431040108203888,-1.1410857439041138,-34.194473035185126,-0.6987889346903291,-9.07403178162651,11.340903153513763,-2.6973210269083423,-2.164803121045329,2.019589766865752,-1.2181199340031634,1.49417486773325,-5.475200382444851,-10.629352635180606,-1.860984485300783,-13.518888640070552,17.90806734912981,-4.8479427820582455,6.774969826222392,-6.705461998795665
58,1574,0.2633017599582672,-1.5295681953430176,-60.18368151454615,-5.805103562441738,-1.009165382307645,0.8972827388041531,-3.2284617776590827,-4.362717431616883,-4.643272928183104,3.4522781715929267,1.3559301036889546,-1.0879409333257453,2.0743638347096716,-5.636552268585384,2.2974490354044512,5.350175303146149,6.581039665006765,-1.0904948209213536,3.7224817363724547
59,1747,0.3703627586364746,-0.179422065615654,261.52500762873586,-6.474323338163622,-21.436265681577275,4.436338222166999,-27.790367794833028,-2.015378485410723,-1.4330343863593271,9.666582663017946,-27.907032436923355,-23.632063134886007,-6.639145630865549,-1.1164549805887058,-17.530621264802615,18.47203022050791,17.541647705791178,9.786467049511248,-7.798948261593192
60,1311,0.05710000917315483,-2.286158800125122,-149.89233814531522,9.82197496397784,-1.8078360346677593,31.9471465712346,3.15888489975159,1.3475744861306436,16.90901200562503,6.521507412451474,0.08581732440009504,-0.36148677586918737,-3.186975835354551,-3.0167059721541345,-2.2142518038529495,36.34637758960355,52.16639905520172,7.288331144772981,12.295453862206838
61,15,-0.9829750657081604,-2.097851514816284,-249.69853192830305,15.84190049406038,5.703613428840731,19.958289011560392,9.466318300790968,-12.117293005907664,28.891344859112134,-5.235697465954981,-18.360950204110956,0.8757426804604798,-19.33601089238525,9.783962454919179,-19.19644709120749,42.25922907704721,57.497188776429866,22.97381726474309,10.75508853841292
62,1718,0.37968674302101135,-1.8808497190475464,-31.711963137862398,-18.055314885648333,0.08520901178999973,1.702816039016668,-2.6253145588059255,-15.023636051665259,-10.755342797969597,0.04907782975424135,13.455183635239944,-4.486683552958967,5.7704197389471545,-18.42732050554041,3.0718485332551153,15.281626709642316,11.058084802588276,0.5264974587117881,6.048850284875316
63,36,-1.0020811557769775,-0.7808192372322083,-115.66049613553605,-4.6295417148085685,-7.12199120269965,-3.7766846265360003,-8.880546519490506,11.159411947478187,8.499497781828913,2.6179239143810453,-13.323706881513782,-18.459415400215956,-13.244055593567246,-10.42183993847899,11.011944339089178,34.32499674167842,6.9730008244230275,3.5874897739888896,-2.917214530893382
64,1573,0.2405281960964203,-1.594414472579956,-101.4743496787814,-0.45280823531399705,-0.1724053530771007,-7.530072711651559,-2.1312737118708522,-6.606615274499439,-4.511788375412157,1.9849915587987867,-7.370765018780535,-1.4620787854112411,0.3109863944102933,-4.719534371514526,-1.5853420047980653,4.120540548288462,7.267376183415777,-4.892956580577372,2.0187340040864177
65,669,-0.4637669622898102,-1.8340927362442017,-19.931830400182122,10.217180284405025,8.976489212444314,30.969791397581183,-14.961400417128457,-0.7936184189384285,21.771257475278958,-7.343443513312523,-4.223958288082205,8.310054738015099,-9.419160590852211,-14.756319825782828,-21.17705146047202,26.89274794473268,34.938344367175894,17.61258709290017,6.86069916162426
66,473,-0.6114702224731445,-1.607801914215088,-147.83357115279225,5.03808375675574,-8.15023932717408,21.902915284115235,17.76142217280601,27.738811020393054,26.557040518038416,-11.172546352895488,-5.849316979332292,-12.246304861246626,-32.53345322922379,8.737856465178389,-14.388523248493184,42.081128180932794,40.07940786502468,33.70304832641688,16.199815645358317
67,578,-0.5529909133911133,-1.3050457239151,-66.90068644977575,-1.3017666794263745,-14.277792840228736,0.03672738936634845,-14.478949033766305,11.130250831734905,18.9233862679016,-2.9344276788222565,-1.1298922231528468,-23.113863882966633,-12.229375273470149,-13.3857583877631,8.333663778949832,27.81480563164485,4.275757696717672,-0.30407002149222684,0.1827486196104342
68,1319,0.042873285710811615,-1.8096011877059937,-92.71583245364883,3.0713538213651184,-5.2173381189902885,20.999527739482218,10.184274513946688,4.52983642333467,27.49492089296259,-1.7584625767770823,-9.522646684241904,-2.6439736772994142,-14.292719701284815,11.485383762820621,-6.521682762312453,47.23207413090213,48.92779082639401,26.145061343358027,8.283194981723538
69,961,-0.21607032418251038,-2.2866132259368896,-167.24722288829844,0.8127462185988203,-3.3752092612004967,27.67462241297889,10.146906579527077,8.751177352306954,14.448806151297966,3.725857236086129,-9.480046055306243,-1.362795236985105,-6.464780938343507,4.888286943064842,-4.776604965858536,34.34024262699798,51.93627928274966,9.727659891870411,5.9520285953477385
70,1349,0.07415952533483505,-0.026904117316007614,272.0579270993265,-13.720538739971001,-4.880122364296107,-1.4866519035487946,-9.963151675899974,0.21980983588991965,-6.3088299291108765,2.2656154531497315,-3.7028790048147355,-8.59805817842576,5.447997495762469,-8.193368914872707,2.9678966872000845,8.637359642456122,5.001742454232463,-1.311432893624012,1.9558545453657241
71,1953,0.5862332582473755,-2.774853467941284,-786.6288445255866,0.9270806930699605,0.6257362984551518,0.20573490784573467,-0.8638357258698909,-0.8794605692968557,0.9925984951732865,-0.33053780282648765,-1.1361515035168122,-0.8122477060382495,0.358177073706738,-2.621620041145356,1.5029544014923089,0.5030927157028439,-2.036910491439716,-0.8394366870741272,-0.08758399673113514
72,1841,0.4638516306877136,-0.4970036745071411,212.56112675453946,-15.834407979777055,-3.576235809304165,2.4742710782708692,-11.969088591976767,3.9741999817825797,-8.63001712070526,1.535833122381761,-0.4270346359618222,-14.403693149624436,10.344401248153988,-6.346789326056154,2.6560935469419213,14.725872942856245,8.111320807190554,-3.1415917808552565,0.4011908440631601
73,19,-0.9694632291793823,-1.8293129205703735,-183.09002282464797,1.3524928189450065,14.675488444863348,13.541446287052267,6.680366735438033,-10.637490654599462,0.24895286202230288,-11.946021357186487,-4.5134726610250695,-9.775604575814317,-10.592283290731533,-3.5168974658020655,-13.384027339197912,2.881001181287479,16.05350455175406,12.091340061628811,9.184136235183253
74,1819,0.4590059220790863,-1.8008841276168823,-124.34817014992161,-17.292600730059263,-2.8232047786741323,2.356319041150443,-4.007336537338641,-5.160541351584761,-7.97700528303233,3.680239648281753,-0.39540954572246934,-0.9066296936715655,3.0441342530199615,-5.3513218245837155,0.0929756401830919,5.117033383870636,0.5437262849084863,3.4356794787203593,-1.9300957609950242
75,1050,-0.12282180786132812,-2.9811463356018066,-236.40620113285306,9.084429815133753,-2.0011789587616704,31.553354118838858,5.258508187847377,2.729289272550764,22.741767500997334,10.953702411048216,0.587792026604168,-0.012016448044059214,-2.3624640980062726,-3.1805852655295044,-1.1856204211453973,38.216841516320294,50.6479755397482,11.579065023155197,9.819598538424584
76,1572,0.24326924979686737,-1.6267764568328857,-81.28504901290522,-21.8590663028172,-1.01463012648161,5.635772929841997,-7.484896853886262,-12.20259497797322,-12.61886659591735,-6.562920203375009,8.293841552861839,-4.618558239594201,2.7979333552777605,-14.252611822027928,2.3138508182209003,7.797948023008827,13.159537485367478,2.7534827043562844,5.975359486711563
77,2213,0.7713718414306641,-2.206000566482544,-206.9182898324412,-18.668495950418478,0.015767161910766325,3.1275786193010466,4.288528528896595,-21.32421892202462,-7.055067127546369,1.2120268475369382,-3.802371746543834,-12.985003901396494,3.8726535858507165,-6.279090555529611,-6.860115277054673,2.334545379984076,14.120430806216383,12.31321763344296,-19.303647832068933
78,1470,0.19954223930835724,-1.7566899061203003,43.859327193164205,-4.293598654807181,-0.867512784858637,0.8727336458510062,-2.8192243327068147,-3.321796612463246,-4.863752992864126,3.2059781558639884,0.38776574479377524,-0.4124034533802016,0.8370857880820315,-5.384224907270737,2.7915941283427066,5.540738752832372,5.057107918098326,-1.2800714297840643,4.034673345162555
