,index,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31
0,1710,0.3891370892524719,-2.3495640754699707,-210.4813817107563,7.026307832509964,1.284938456411782,-17.342602606496442,-5.513665200906004,1.6841695598048565,-5.273025235477238,3.5341713681641953,-10.278521851020667,-6.758038241105498,3.2443416784298957,5.652588128137649,3.6738353098253436,-11.900797996030004,-8.810137532949486,7.215268122536983,2.9273746758086427,-6.778030855598594,3.1054343246717244,10.433202573077756,-2.2893790408631687,-0.18167606378937595,1.1773357928086505,4.220764670664786,4.77814852521637,1.7422938328708981,1.2593769619273107,-5.047196463708226,11.77023203495515,-0.227606542091671,-2.172126199971316,-3.8261520357557504,10.056484839614667
1,1818,0.460859477519989,-1.8717496395111084,-75.75062101578219,15.65584402630114,10.305302693799614,-15.002999856505056,-8.879965681502616,9.279520147150748,-4.300987253783495,4.446844099524661,-22.490855180653362,1.6791753997894185,1.4925856414235497,9.205661494659882,2.335851935047701,-15.967488248756665,-1.4987426873964176,7.275571179100296,13.10901664713099,-1.5497988529257178,7.48786129212584,6.653811975522616,-9.196186317361011,11.381602870342887,-9.461368967441267,3.2383241785259704,-15.490085694164502,-3.239656401986738,-11.108834858311301,7.909665423288923,15.683731834164405,-16.646767759164582,-4.950229612668751,-20.027602223729076,1.940421780676676
2,1720,0.3949364721775055,-1.7450640201568604,-133.61676607781422,-2.2292467838209253,-3.62978139666085,-0.16452425028396006,3.2465141163497133,0.9950875843697764,1.2901665312117205,-0.49320968606630466,3.103479731863283,-0.9301232406623039,-4.916275151045433,7.338786711212802,-0.17779439066419567,-7.586373914238965,-2.1713185443103034,2.478451481973749,6.414888724539118,-5.1848694053175866,0.4098562842483492,-5.076305698371504,-4.072294850151594,1.119766683181095,-3.341680658482922,-0.7604648426112353,-0.3288368640695095,4.250459384386989,0.3802037539286067,-3.668148979050109,-2.13786090185654,6.931503348261076,-3.6210399118557555,0.027753927930412203,-0.36785842494427934
3,1718,0.36848029494285583,-1.9139964580535889,-60.156919077707826,22.589158869537197,2.7955734163164916,-15.406806758793063,-4.544329269259004,10.524314241384143,-10.147610722631713,9.88003039336987,-17.136216858747968,1.579054448760759,2.52271480112738,4.308662853020811,-2.149947990311029,-24.75554820594622,-8.375084565624967,15.800126339853088,12.078046298467545,-2.5370518275651643,1.570656008662038,14.666789747915814,-7.588967037522734,10.439198513576196,-2.7005833822717347,11.40465559958804,-17.78032672612157,-0.609477880533405,-17.864934011995672,8.465784897733263,14.415222486544955,-20.722416838978177,-8.843257006350266,-20.294890377998296,8.828154673969728
4,2497,0.9706296920776367,-0.1418255716562271,-98.45441880846906,-2.0140054691407627,1.7859274937817466,-2.781548388539465,-2.164149850707986,-1.1488187800936895,3.446449206385377,-2.3823714928610342,4.024361306065892,-0.8270605139036615,-4.373797185031527,4.97378939751039,-0.9616268841521772,-3.8286597174900954,-1.4518312829278175,-2.589252627960969,6.243192957272766,-0.12718576881925814,-4.071922249430184,-1.7284221998976048,-11.145822199665764,0.4482146975330716,1.3636365247992515,5.722882829281443,-1.9453102544893262,-0.24091525788164428,-1.9785254135699855,-1.8368087785276561,-1.5748382693889766,4.632515732073787,-1.6158073060822082,-1.7673571453700212,1.787115405013895
5,1368,0.08745851367712021,-1.9051793813705444,-120.56350181566734,3.849762317957827,1.3297878300770276,-17.05813934311945,-3.2419543259806596,0.990677995503372,-2.5801205769425906,3.4712201175394903,-9.701231927307884,-9.274192052228724,4.630438042507937,7.11277994967098,3.8204519899565987,-11.379292275055024,-8.376157850578725,7.248610017447727,3.891799789486641,-5.323917063985487,3.2176941142955005,10.644751187329081,-4.863008232883861,0.629598243609245,0.009856440916938158,3.044160440691541,4.833445093309773,0.5595516455694522,2.11594214357726,-6.317828089740695,12.194423625659306,-2.4039610449662376,-0.7624251088505769,-4.060144875959525,10.265502808754935
6,1419,0.1559770554304123,-1.818569302558899,13.598566550333004,5.862199659829842,0.8248722223926024,-14.538576730604838,-3.39571041841969,2.7048843371797253,-8.029850258788304,9.18065325407013,-5.471578375227057,-9.815762676053524,2.1304926556488177,3.853893384919647,5.388637051852237,-7.1826503218983495,-6.31597573376472,11.485051396442527,1.9463065104146062,-3.177366991115241,0.37209541810791175,7.0313034992140375,-3.4277345495168,1.3534826190274287,-1.2353970254090063,5.863261516528975,8.474740575316545,0.6882369120080546,-1.9044335924658997,-5.347203462803524,11.865727568497269,4.107932957958158,0.9874553351131259,-2.1007145119823694,9.675449889007922
7,2485,1.0005651712417603,-0.8600570559501648,-79.3997623468736,-3.2608759986528786,3.8218206498539216,-1.9552741246045409,1.8296823524680244,-5.071761621992711,-1.8324855324036236,-0.86893118647363,-2.046434344503696,3.1280231127437976,-4.394737908394767,3.7205387531022334,0.6811305314515192,-2.585830297479365,-1.409417506255456,-3.683472021884894,6.019097082802328,2.3957111629661485,-3.662442350168587,1.0696833677334856,-6.82427529926755,1.7000731801191304,-2.6387830927898888,-8.580468327683892,7.517473008095225,4.319669799230953,3.652608954370522,-1.9199383563993768,1.0134608516368784,7.277025415297304,2.833507869771568,-6.013818566465516,6.273496166889192
8,1369,0.09832505881786346,-1.8240021467208862,-0.4954129571328423,4.838474796307345,2.3185785136101265,-16.56269364799415,-4.779312828346063,2.588439560896691,-2.951642577484006,3.5592161678305585,-10.219807096115765,-9.310284166800162,4.99277009886356,7.657383846629581,4.698715263969195,-11.174800804869555,-8.864781900858244,5.697523740108107,4.198135192102789,-5.883266994405196,3.142508318007449,10.401143046597573,-3.1762033138285424,0.530651853544517,-1.9056311107601855,1.8897646867449063,6.481568929841261,0.7317294049373796,0.9248441856233801,-6.48056995872639,11.025340150453163,-2.722808010518613,-0.4611074396532515,-4.725101453060037,11.353060862200897
9,1519,0.2019079178571701,-1.8205692768096924,4.415562326825935,0.8041036704162744,3.438510891305985,1.1022618318356465,1.967690229986118,-0.009792324117617213,-1.573432212454518,0.24173677987434636,1.090265519401529,1.0293039085576943,-0.038798458065677444,1.729450682504085,-1.7691399722635364,-1.003450556843948,1.5413646985357332,1.5725052074240002,1.7794701315722645,-0.4620697823052724,-0.15367374624061286,0.20334645694372627,-2.2139719543757623,0.19500569129958872,-0.6960076451167306,-0.3027870351595144,2.111886908539616,0.6739055560536895,-0.6192925546367748,-0.3752046403107615,-0.20843534098013472,-1.9642374536874092,-2.160556844381329,4.202039173592817,-0.4472014062956571
