31.000,-280.300
62.000,-209.674
93.000,-166.290
124.000,-160.141
155.000,-150.346
186.000,-144.051
217.000,-142.572
248.000,-156.480
279.000,-152.428
310.000,-149.514
341.000,-153.311
372.000,-147.910
403.000,-155.378
434.000,-147.783
465.000,-144.302
496.000,-135.964
527.000,-122.558
558.000,-94.168
589.000,-81.348
620.000,-71.645
651.000,-34.246
682.000,-27.438
713.000,-10.841
744.000,-3.452
775.000,3.861
806.000,2.940
837.000,4.251
868.000,1.722
899.000,-14.567
930.000,-10.923
961.000,-0.746
992.000,9.054
1023.000,18.629
1054.000,31.281
1085.000,35.341
1116.000,48.411
1147.000,58.187
1178.000,49.301
1209.000,70.106
1240.000,70.617
1271.000,58.268
1302.000,55.941
1333.000,47.579
1364.000,32.416
1395.000,37.718
1426.000,30.935
1457.000,14.398
1488.000,19.910
1519.000,38.495
1550.000,54.323
1581.000,54.921
1612.000,74.089
1643.000,79.123
1674.000,78.303
1705.000,93.012
1736.000,109.785
1767.000,123.945
1798.000,144.061
1829.000,125.716
1860.000,130.261
1891.000,119.276
1922.000,91.947
1953.000,103.007
1984.000,125.438
2015.000,114.660
2046.000,109.598
2077.000,118.111
2108.000,113.195
2139.000,103.796
2170.000,95.098
2201.000,114.152
2232.000,138.940
2263.000,144.549
2294.000,151.194
2325.000,164.183
2356.000,174.826
2387.000,183.911
2418.000,193.437
2449.000,214.490
2480.000,227.995
2511.000,234.306
2542.000,239.060
2573.000,226.126
2604.000,226.118
2635.000,227.405
2666.000,231.485
2697.000,230.228
2728.000,234.256
2759.000,245.085
2790.000,246.215
2821.000,255.380
2852.000,254.776
2883.000,269.791
2914.000,270.869
2945.000,272.131
2976.000,272.657
3007.000,273.655
3038.000,275.972
3069.000,276.717
3100.000,275.309
3131.000,264.623
3162.000,256.945
3193.000,259.395
3224.000,254.443
3255.000,252.409
3286.000,239.477
3317.000,227.209
3348.000,225.314
3379.000,224.863
3410.000,222.635
3441.000,233.079
3472.000,237.893
3503.000,232.632
3534.000,238.928
3565.000,229.802
3596.000,227.105
3627.000,240.975
3658.000,235.151
3689.000,235.451
3720.000,240.545
3751.000,237.400
3782.000,236.003
3813.000,230.359
3844.000,220.137
3875.000,231.360
3906.000,235.094
3937.000,235.055
3968.000,243.228
3999.000,242.820
4030.000,241.732
4061.000,245.909
4092.000,250.325
4123.000,244.799
4154.000,254.450
4185.000,249.195
4216.000,257.497
4247.000,250.153
4278.000,248.252
4309.000,243.125
4340.000,241.933
4371.000,237.753
4402.000,215.333
4433.000,205.612
4464.000,174.468
4495.000,178.347
4526.000,173.005
4557.000,170.852
4588.000,162.834
4619.000,167.487
4650.000,166.855
4681.000,171.066
4712.000,181.805
4743.000,207.317
4774.000,228.278
4805.000,229.777
4836.000,226.489
4867.000,230.691
4898.000,240.665
4929.000,240.428
4960.000,218.293
4991.000,217.652
5022.000,227.970
