,index,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31
0,1768,0.4094015955924988,-1.9083689451217651,-512.7767355180694,0.1926386595872911,-2.4189578158530924,0.07422023853327378,0.4691786867651879,1.1744927884573122,-1.1680285678823292,-0.08947733399971358,-1.3747421221130094,-0.27912830735562777,-0.8033736804553588,-2.2832881779376244,0.6184188131673121,-1.3154969356140134,0.1916796069359275,-0.3160004312044394,-0.4133779431074516,0.03174729665504139,-0.7978118616014463,0.06891162959016581,0.7315509619904651,-0.3023339400064098,0.17856551107973287,1.1926641021505586,0.02472170235835643,-0.4776511550252452,0.39222959784147193,-0.3890338868040564,0.3474633666585112,0.2555199397161398,-0.16174473098306524,-1.293214102996209,-0.09729261437401443
1,2486,1.0039291381835938,-0.8058677911758423,-166.6501117220925,-0.8434168415926583,3.5175509600503507,-0.2041141704839552,0.7213433039640287,4.884455269047281,-1.40189063256495,3.603369200106062,-0.33926450991518853,-0.6179460465791288,-2.048393379357411,2.5840608459504883,-4.960610363475574,-2.6899831812933916,-8.08531334162062,-2.5480658726096443,-1.502126134027463,0.8784786615275078,-1.7234054660144142,3.0924981123146273,-4.957694203690618,-0.4591854204465675,3.688749230777166,-4.3351061165959734,4.879763237230939,0.7381216936760532,-2.823682703489224,-1.8674047691656892,3.1316570801484724,6.060976657758105,-1.7953656473742114,1.8950260404212171,1.5700835075884911
2,1569,0.24026966094970703,-1.8304932117462158,-117.55699212021187,-0.8272850669902101,2.1437078068717126,0.726911248009598,0.5113347184102552,3.055826584494869,1.5094143811484364,-0.08113353149165925,-0.22051131733717985,0.8427982348283221,-2.1648725379212816,0.5386692129126984,-0.37779167539420444,-0.8600105878071371,-1.5030198427821642,-0.35881029947627,2.070297579072485,0.3292791824448294,-1.1002538472351486,-0.3245452497193753,0.29561353898071374,-0.2641362049167585,0.465017930712921,-1.6088477625468236,-0.6503388445831382,1.628656681556142,-2.2213260243755846,0.7724144452976988,2.857225976215838,-0.3940885889652166,-0.16176022776677024,0.9001382440690584,-0.2642698988844842
3,1718,0.36241960525512695,-1.8735045194625854,-397.3240158636939,2.4569456788621635,0.12610786574101593,0.31270471054031973,-0.9625322535977685,-1.2374189962939663,1.4389626671793383,0.8440965152458147,-1.438712615483412,-0.8517095936979193,-0.2435134304049403,0.487952345354223,-0.08850016668047106,-0.2275415666704085,-0.5658207622814992,-0.8775903750343711,-1.482123297222117,-1.3779526038176557,-1.0082479425041035,0.6822853702616396,0.9446527389842927,0.19560865736783936,-0.5984195253212451,-0.10264783842918764,0.598704660140326,-0.2949572853994322,0.5371549575072995,-0.3816267211347264,1.4249287633650438,0.11965935247479838,-1.4793906950973656,1.6905126561499786,-0.564948323096364
4,30,-1.0061112642288208,-1.1478040218353271,-521.0918867120793,0.07008113354762531,1.9671147370876658,-0.8232653074551377,0.3061504985345159,-0.9177196897591887,-3.3722731984129295,-1.761266356525531,-1.6026667359700393,-1.7915666298403101,-1.8443864049396275,0.8045632353127816,-2.739475223479653,-3.2148178288623437,-5.751679230635253,-0.7732792803328565,0.6883009788781242,5.261387340062296,-6.494449605906332,-2.59379236022157,-6.381169115205594,5.637194138667487,5.392286874159648,-0.6438821619634612,-3.116449347779588,3.452790644907829,-1.3016140376098313,-2.4590994946874076,-1.8541834038388725,-4.161464159032198,0.7792373942602012,3.8168446587230838,2.9570202000614625
5,1488,0.1618773490190506,-0.7179160714149475,34.94800255322929,-1.3757786045535894,8.742561281639107,3.1989549683322607,1.8131606420508097,9.088437575542713,-0.9907231410357588,5.111420619734993,2.5942048517751646,1.0279578848865696,1.3003198735537773,1.9158604626229159,-5.910268328834196,-4.805037995764058,-8.941015948339455,-0.45475913683049024,-0.24175005745551625,-3.2309440527755844,-6.9264732964985685,6.7490462733090855,-8.563294555319303,2.8425630145620175,6.761754331538734,0.6137819875178296,6.675237908607968,-2.4015583934100406,-4.226787443340242,-0.794977062110914,0.7418977825419721,10.359461808192446,-1.746693974503495,-0.35358522966266065,5.949340842982055
6,2378,0.9078840017318726,-1.2886226177215576,-281.685096281415,2.099529195148793,0.31309140558512555,0.7270791500031436,-0.4075107118087646,0.37529860247014624,1.7228707264056875,0.6578551372457294,-1.1099396469836291,-0.747386731847296,-0.5366007734991296,0.6414664604579682,1.318749644629208,-1.9525095794041032,-0.26272526265520946,-2.763966797233683,0.5924569285109798,0.7199538586256493,0.3777106419674703,-0.6004392300563639,-2.652811075860468,0.6051489106466609,-0.5656919565451236,-1.510795077455074,-0.18971933658724777,-0.8594544306770111,-0.1501020895732147,-1.5565020126299696,0.5593164860052076,-0.33127981085523295,0.4299275604004887,-2.1850112014296768,-0.2551261736102137
7,1368,0.10100202262401581,-1.8663101196289062,-419.2363013242964,-0.44529221562800314,-0.17817661480016134,3.060885961152327,1.4996465514214623,2.767358711123385,-0.7503388863998215,-2.9322471156577574,2.040640686849731,0.18252460622075128,0.4631674331551219,2.3494993883052273,0.5386131014617092,-2.0868942767043164,1.9046883757324247,1.1102428987203952,-1.3014590417092071,1.8884875541248185,-2.114033510056556,-0.7574577595665763,-2.226017719489956,-0.6279357951546123,-0.30115084173747736,2.272961971892652,0.5707614075035002,0.23259477822688984,-2.7060684701914886,2.0347753642836537,1.213453955980315,-0.19322323371698547,2.364237489070508,0.36257680083020105,1.2843851044302967
8,1519,0.20106449723243713,-1.8240363597869873,-1.2874680340912334,-1.349365666375586,5.424868467305339,2.4040522982661434,-0.06217909675499811,2.6751778809398443,3.1780058822363966,-1.9818780632765431,-1.9951228139816135,2.4767399519886837,2.2382631548390277,0.428081511288504,-3.9185802937362064,1.7397532157511744,-2.6308045875769697,-0.4014637442615954,-1.4725669529108196,3.519973798334406,-5.635117411486298,1.2301578589997848,-2.1771466489386246,0.051552228866939886,-0.13292063568022916,-0.012818764473288724,1.0710585019350296,-2.3888288992677134,-2.0185403558968043,-2.469836583780832,1.280491606660884,2.8940891832260576,2.2066710725673246,-1.9433075682141903,0.38135048153077034
9,2491,1.0003496408462524,-0.5262666940689087,-130.68104638022373,-4.618801159516629,3.4113444502193575,-0.8779615104012961,7.899955489737416,-3.7745522349582976,1.0918023617248158,0.42218060709120564,1.1100551124950753,0.5193931700460677,-3.4788174578661923,2.710785870865834,-0.5987292205815691,-1.0957332753795428,-1.8104127562780294,-1.0126065204345558,1.6183587502731682,-0.4509249651300262,-2.1295492217670313,-0.2636284006744496,-6.75128682206191,4.048507055609911,2.52079770072852,-2.242611312219008,-2.301587383346382,-0.9214401072514841,-0.5438247046888669,-2.816137150321872,2.3653726174149714,9.531570593159032,-3.0908995782554287,0.1295556583253754,2.8053925393775914
10,1620,0.2812618315219879,-1.7785890102386475,-174.37567491121695,1.251280945532903,-1.9352374651957838,0.399806243049514,0.05850048592086365,0.10677460786171404,0.9040466021397875,-0.9457891810678647,-1.0585829690240203,-1.3618771513504204,0.39012144289727396,-0.5475141541867532,-0.042935438064730144,-1.6071343954581394,-1.7445344664918425,0.5223462015412307,2.7418429575874765,0.16763099338346116,0.07368016039505348,0.335762764470187,-0.18099559547701913,0.6296154156218838,-1.3711455025402024,-0.7558749069902714,0.3545337984822428,-0.6828848641125713,1.933229760447713,-1.3250233726038596,-0.5778449292176575,0.4398129894750785,0.1328976290597746,1.4550867712570261,0.24691363901438418
11,1820,0.467186838388443,-1.7644706964492798,-331.4974840749858,0.5160282619956865,0.05587658271441654,-0.9293334537255533,-0.12733692366975247,0.035878740169046096,-0.3284301272957647,-1.1153713096345088,0.3427309897817448,-2.0289481458268845,-1.6748881922159824,-0.5547546190177417,-0.045532814869742415,-0.9295628772939948,-0.3951114850416478,-0.6637787142408486,0.3932757725406244,0.7153151944483789,0.13087688626914837,-1.4042818904616052,-0.5074853683704935,1.0057069751742715,-0.9443982224377961,0.7464372646383256,0.9375663595590426,0.5170594158470838,-0.14333035056204907,-1.437370487894321,-0.8181998342673795,0.7193770376211823,-0.639319643716524,1.0423569935689927,0.4960866437914158
12,2463,1.0142879486083984,-2.1761820316314697,-684.9028455408771,-2.1564327406797945,-1.8720767947983208,-1.7478988374461875,-1.1555356981208584,-0.06726264780946593,-1.1608438545082342,0.7510995659878175,-0.08331544891167064,-0.4609756425309659,-1.5120872191151395,0.18343775080068714,-0.21880456944483914,0.8082763618405717,-0.7992203077049207,-1.0332290371946729,-0.12054963980419865,-0.4465151498570134,-2.1105592945974845,0.6030642244884235,-0.6315487617664556,0.7070082354171003,-0.9979944558605258,1.0815398926615476,-0.43334333320535373,0.9583671745375002,-0.10821539678022073,1.5100675770016951,-0.1893787620161099,1.4730493479711342,1.4220191344155166,-0.5515607234237839,0.5659709326214764
13,2115,0.6876928210258484,-2.072211742401123,-1119.1050268378358,0.5011939233074577,-1.6573450849027473,-0.4284913224674061,-0.1288525485554648,0.8281548398679177,0.18998545811763567,0.1251735734837119,0.6057945935806592,-0.15920000570465542,1.6071005646080896,-1.1717434910492959,0.47002610636901104,-0.4704507306621248,2.5726782151803196,0.09865164778213174,-1.0226164538978022,-0.9054681456418441,1.5931020068762105,0.775734735081149,-1.052389880007654,1.0803546380937639,0.32902475657427094,-0.43106646198614873,-0.359994560024119,1.165140478025212,0.9389685766668847,0.17712302822935527,1.004381078710971,-0.20514260084790778,-0.25632700913012874,0.7708788790685299,-1.5779999557120516
